"url","post_date","date_count","time_of_fetching","header","content","image","video","likes","num_comments","num_shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0CkGx8dtPSk2FLAkqA6xKjeetKm6JEGoixst8z1ii7YUkjJK22mJYGAmx1Md5qSBZl&id=100075537623150&__cft__[0]=AZWz0TUtHcITeaaRWcwodsHoqk4FmiQjV4aI4dvVUu0Dt-mK2yWVeJHyHI6iadrTCvpvbMzqJYMHjIpBWNg5KOBIDMl5KWobQ9QuvN5GOp90gS-OsmaddbpURv3WuJfn8DH32HqC3s8R36ONJ_FiAeogU6F07fILm3A_5GKF22dtpz68NpMBQkVvhwb0rWmMcSgwN6dszQU3iyWckaSjHRU6&__tn__=%2CO%2CP-R","2024-01-20","4","2024-05-03 10:56:43.960754","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/421263442_390899116771339_3604429979989772050_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7Y2Qw0Vu1RQQ7kNvgG6s9Ka&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfD2Y3ue4FdNTIeKetae2FnKRIfXTl0l2kdTONqa1pRpIw&oe=663A8335","","430","43 comments","201 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02uzCErFC7AQ3Q9pHiA32WcofKbCvnfu5kpYf9VHCvSzXMb5fmf8sTRKFHVPg3ikQZl&id=100075537623150&__cft__[0]=AZVVDJR7u4iRQuzp1oKBFKgWUFCthPqSIgwDQSDs4qR4lFSMDNP7yexp1tF6I4FedbaPH8GOT6O4xNK98d2LChmBgxAyhEh1rqO2lL6fBF9-AXbSIVaX5rYHboPH56T7O4Bhu8VJEeVsmoRZ-6mFsTxQlSXftd_jMaHnTkOOCXMn4OI50ADj7Sgk26jPSFQVAPlJ_IkXXHDXlSVo9KCaDuog&__tn__=%2CO%2CP-R","2024-01-20","5","2024-05-03 10:57:04.649642","","-2 Giorni.. W gli Agricoltori Italiani.. E che Dio ci Benedica!!","","","3.8K","346 comments","335 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0TQhEbaNJpFwR49msXVd1zGkhoVdqpa7kskTe1yzwxd5YTUvgzYLDuj6HgHzGW6jJl&id=100075537623150&__cft__[0]=AZVVdw8rkbJuYorQiwOlnGAYRtWQTDu9-Wu4OcDK1oSaH22spmoL_E2Fhya-CPET8geuGWfE8a4waicqF_I9AtDBQLFUW6ARBRLtkI5UbtHSX2DtZ2Dpkl08l6wUsYtcMBj9sZXcXARxRxT7uZ2pgdY9lbWW0WJPHmykKTPQMaeDvCFZ-ZPHccDPTDmqZlZ65HFUsPSgT_Biypbfvqqfj0kT&__tn__=%2CO%2CP-R","2024-01-20","6","2024-05-03 11:00:39.763981","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420648692_390884456772805_8908281337773312028_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j4mizHbHX3IQ7kNvgHiNN9n&_nc_oc=AdgCBzqTn-N4oxjrDyUTtWvXSIq56x-VFB8R08cyKI_f051Kudrn9kmSJkr24cpikNY&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfACw-Sdj3eHMDkyzHuVveoJ9d05g7R1SVPJ497DQLcT4Q&oe=663A6DF4","","969","134 comments","133 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0FDtQX9N2FHxLTGLZbrvoDq5DA4pLLSnZWuwQZYnjeFSQhVUjux2Zv684b98Ecm8zl&id=100075537623150&__cft__[0]=AZU0QA-omir5nOZA-nk5DJjXx01wZr79EasHi3S-1o6HaPhk2_LDC6NXS3kUlrmLRGpAFbfwmIB5_EnRlv7ax_cyQjH_awpxqikFUwFVLLuyla3UawoxofJKXuh-jVnylg8MmxYDoaRvxuPRRYWAhr0IOMAm5_nDCYN9Vg_Rnzq3FAvMFEThMy5qA1wyC4uM5HrgciOdZqTocsfb4O6FqUeq&__tn__=%2CO%2CP-R","2024-01-20","7","2024-05-03 11:02:57.880020","Le nostre eccellenze, non le distruggeranno!!!.. Lotta con noi!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420642003_390807920113792_6787577905205101828_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qK61jp8ZsjsQ7kNvgHi_Glp&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfAAYLXz28aSYBrOqkSczayRM-fhbVcsfOV-6Cun_ohGYQ&oe=663A6A9F","","27K","1.6K comments","5K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0FfSafLLBeS8XZGYe2KWYVuRTDoPyX6nZdM7tz2SVDhTFsVLumPrhSurixUPGtShVl&id=100075537623150&__cft__[0]=AZXxfRQ8yCO8cH25lIP75cy7GKAtl8eJ6wgo24IboEeHERLS5C8Kng4T-l1B74QoKP2b5Eh66ANtKPjPYEUUR73U5CvskSFYXH-W-wNDhYojx9IVGzlKER5nh0nHqXA4JaRJsibx-CXT3nfO1ByVt4G5PA9Wb2TUZsQm3Mg9Yl07-sLoW7QIt1TbzmRh1xfgFj7T8sppu3TIU72G-wg1RaYB&__tn__=%2CO%2CP-R","2024-01-20","8","2024-05-03 11:07:35.584249","","I NODI, STANNO ARRIVANDO  AL PETTINE UNO AD UNO ED È LA LOGICA ""FINE DELL'OSCENO FILM"".. W GLI AGRICOLTORI ITALIANI!!!","","","637","32 comments","84 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02LHsx8Ga49UXEtBcwJ4rLbbUDCKpsa6f87ebuV2Phv2YTWZLhefMoAxPq4s7mp9vol&id=100075537623150&__cft__[0]=AZV9NgxjvHwIXaHfhNYCgw28FJSGV84ayOu41gnHbAmq1cDvRK0KntcYUMFSf2m7K05-v3qdT8r_1fmfHA4XVgvIfZ3PuPPGEAA0WfDBIXSGP6bdk5AszWf34sqLhz6D-79YClJJyxIU1DFVSIe5icDgQZDDbUGNcfrPx37o1Dc8P9o9uhB8H3QUTNOS1m2UH_d7KTlSVRI1-VK7cUnQGLVE&__tn__=%2CO%2CP-R","2024-01-20","9","2024-05-03 11:08:05.205146","CALABRIA PRESENTE! Una delle tanti riunioni che si stanno tenendo nel territorio per prepararare la mobilitazione nazionale.","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420082718_390760340118550_7544124302096190918_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Bo3pzGiRLtcQ7kNvgGh55mf&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDZDUBMqynv2kbn2Tz-PwBXYWQimMnu9kedvI1nwaAbOQ&oe=663A7501","","176","5 comments","42 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02H4hCsNEYbqBaMp1vPoy1ZPDUbknLF86vM9eGWxNFoq7CdVhs5YP4AgdBYnSKndjAl&id=100075537623150&__cft__[0]=AZW_tmqTmKJuQbNyhLVTArmlilWhOo45PF81svqPjjhR9YWNntb0QHiZk36MzHNvIjEHcBACs4DRoJWiP6iwRgWer9mko0q6SnSIZVKwI0E9j1zx-taBOuKlHByKqYj4jdfAvY6JhccTVIluMBPCW9WZInUBxNshijeL3-oCtnhvSgjrjMPO-Y5UUORsL4VKquw3IaT_kp--WvNsqHaiXxs1&__tn__=%2CO%2CP-R","2024-01-19","1","2024-05-04 12:21:55.617950","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/419257844_390535250141059_5861400289550684282_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3C51MzawYe0Q7kNvgGw-UIh&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCw1-pdeCmjQNc2oXiAY8sKOAKJ_wfAyIcagJUmPEdLkg&oe=663BF809","","20K","1.6K comments","5K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02c9krMoywUxxf8CEjuJDoCesnDPEG2gTEvAKdSVFA4QqkdUA4dqFmFSraaa4mzYuil&id=100075537623150&__cft__[0]=AZVjsAkRodiCqCqwWdekguB131QxUPQHbbw4KS3hMGbEOZBJ0a9_igAUjVqzlfLt4KuR48IgRbMkRa01oWcIfGkiUUcNRVE1AYEijoOsZbxBV9kwEy7kx4i9Q2WIcqDbCnl7sdnhl0sbUW9uMsFQ-P2Ye2FqguH0YCd_xC_jCZFAvVYRL4Ayt8NOZukaJxvNqrvMv7YR_B-HogtV6X4gJxaF&__tn__=%2CO%2CP-R","2024-01-19","2","2024-05-04 12:30:20.472764","Conferenza stampa per presentare CLASS-ACTION CONTRO IL CONSORZIO DI BONIFICA presso parrocchia(sala teatro) Santa Maria Goretti Latina ore 11.00","","","","122","6 comments","10 shares"
"https://www.facebook.com/100075537623150/videos/921292969431076/?__cft__[0]=AZWDMxoHflWgAlUyKx5s0k0gR4SdmC98_FyQisWOD7DI221DPEN514z7ndB1Lq9zqILE-c1cFL9kwiVccF4C_lF5B9LMRZK0fCwPIyMQxxadqFXuukr5IssgknIteiZdgGgYpq0pY8rjx3Qm9NlSCEqFIFnRGYnqvvIK7aWbooe1P1xXMK3dtpaqOnedVxxX6_x0ZU_IRhCsZs2vQbA9mkXH&__tn__=%2CO%2CP-R","2024-01-19","3","2024-05-04 12:30:33.444738","Notizie false per sabotare, non dategli credito.","","","blob:https://www.facebook.com/7bfdfb0e-e039-4b27-8144-31030985e52b","2.3K","727 comments","642 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid08fBTVszmnt5RnGJojsghDDv1JgJePEHJPwLu5NTR8arRnwPUWSdEhBY6BKN9PHGDl&id=100075537623150&__cft__[0]=AZWOTHxusCGzjTLvrVlo7MHIMMy_78TlGTeRwX9rEHcP5P3JCvhn0tSkL7VCjHCgbJG7gg8yGieO4h6vhKqM4_wmetCu36w8SUKALj8fxoJ7czTjRXqorAo2xoEguV1pKNM_6woFvoPQ4PQ7E72Rc5KI3S84wYzojQOnl7FFZQRP--lG3HslTv-NP5IcWuTUqgdx2k90OcTgH8ovJKp7F-z_&__tn__=%2CO%2CP-R","2024-01-19","4","2024-05-04 12:37:01.589313","22 GENNAIO... E SARÀ STORIA!!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/419484765_390342360160348_8878718252997931098_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LyvC4vw2jTQQ7kNvgHFq2Hd&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfC2SgFGoQRGkpTxqNTawWec5fRxj4P_mput1tQkajDRtA&oe=663BD84F","","1.3K","118 comments","474 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0dYnssQtsmSYLd1nf8e6L8iCQXKtsh8y9s4CgW8EzJsaFZbzyNgm3Cg7vK1UWU7HHl&id=100075537623150&__cft__[0]=AZVt7FHFqDXAYuvIUowGPsrbx0ryCJGSQw2MH3wvexPTPAe5ho7wJRln-P6IW8hvZS19vIybqacPfA-ypDtRzll73B7p9rJ8IAniKIC98-jvrhv0eXQAIdEDC7gwHIl6sQl5_IjJixw_eR_5NNbocHuTN5NzU9nbNHlIEXKBYNKHZeOlLxo-VmsNCTSuKIrrV_bC-TG8nVyUJsHCTIg93SNB&__tn__=%2CO%2CP-R","2024-01-19","5","2024-05-04 12:39:23.326773","La nostra eccellenza, non vogliono più farvela mangiare.. Lotta con noi!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420185432_390283676832883_1698875415008299358_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9qsjn1qNY0AQ7kNvgHrb0Jl&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfD1a-3zmX2q4V4EC7Ar2zdsMdqXZh8x4v_imjcBHuL5MQ&oe=663BEB90","","17K","1.3K comments","3.8K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0XKJinairs6eXvmdjViJvaaUWQkf6GsGwmrf74JUAZUSzA2soBuSDWsKsttkLxcWxl&id=100075537623150&__cft__[0]=AZUggWbqCRjNIHH_UeC6C3EuhZTmB3Qbp1Bdz49O40CAOpdPnE36b5fARJpXN63aB4N8HoBaWVGpns8BsY9p5e_S3RQ57sorlgIYu-goGU7BxZ0CT_5ay1-Pk0joQ-vAC2nB7nOW0sUNV0ELGXTxS0IA9iHxUDdblOjvhW1LCfV_pxZL_lWAXrKpMVGgWy3BopL94C34SXUEnZD22xRy32Vn&__tn__=%2CO%2CP-R","2024-01-19","6","2024-05-04 12:52:27.939002","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420100025_390204210174163_7455498083366983771_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4j_vdI1ZhtMQ7kNvgFJ1NsR&_nc_oc=AdiV9agaxqSFPjpsFOECvddUzXzVd1q0uMBWElBDw6lZruFf5OtIbU6cR_VCWCbBNGA&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCqtYmUpceJr14-j4Owb5pbm102cMlsIlBDfZRTTYNDbg&oe=663BE368","","707","133 comments","115 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0aGSPeAPhcs6JnppmnZHp5g82rTKjynqiskrLwghyEfbk5ZbgKguXCjxNvKxrD6dal&id=100075537623150&__cft__[0]=AZXTEOFOKKKRuExGaWrQ7F_P2ZAXc8VCeJ2y1uKHv3w38y7jtv-YckbAn9qUDu7ZDUvNy4iAwjPtjNj5Zl5BhzR0K17mMQmWubkHXJAGnkxd6IyFCCIWoFKsXcLF9SKRGpodfVUMVZD5EQbuEi36gm43Rd7EgrvY7peHIAgabiWNe7OHa_o4uQi7E8B9lTfdYoJNYvQ4tgyAKHd-1qs-vRUl&__tn__=%2CO%2CP-R","2024-01-19","7","2024-05-04 12:55:11.215725","Belice.. Presente!!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420154775_390154583512459_4341256456988276620_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2WErYXWbshAQ7kNvgF64Ufl&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDE3mToWcW-XpheWgEzHEiNNcD_hvei_K83HC3Q8irKOg&oe=663BCEAF","","430","13 comments","46 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02SeFDCLa5Dgee45D5USsfD22YkGFh8ngHGY3hqr4iVeedcxEpo8fVxm2i5sEjh5SHl&id=100075537623150&__cft__[0]=AZUIiVOpGQNlTaw4NDEPUQYAmAVfe-NP9BJFppX4OefbA91CkaAN_WW9EQbszIjNaMJpnu7u7oV0I_yYHBRexwqIdQZzWSfCjewI55U1lyeAOGhiS0QxdGd1kSNeYVxJWasVeVSsvTSA5O7HVjGnzhLXyaRBlWW7F-IxuYngg8NlTbBJCC0ukpCIOfEh_H-DzYNVRNPo317XOh4tH00d_4OS&__tn__=%2CO%2CP-R","2024-01-19","8","2024-05-04 12:55:29.012447","","-3 Giorni.. W gli Agricoltori Italiani.. E che Dio ci Benedica!!","","","5.1K","449 comments","596 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0fLDMPLdSw8NaTWxrxScAAsnVho2kMpqjtf2Z1AQQBUehjrbNY2xZvQoHsTrApL5Al&id=100075537623150&__cft__[0]=AZVYjIseRWS3EzXsndxNSfBy0oLhuHewYTX4kKGnfYBwBzfpVBCXkhrpNpeCXvdo28Z1oqx1xLN_oau_vOP4Q-hBYSG9MJjPjOup4H6tk28g-67JVosgTH5fmwQRleJnMfBtOXS5FP-X7mj84zb-Qhq6B_GIgry3GOdsyqnHZkJ9aAm-dRlp8gZ9Z9nMN4YHtcr_uGyYQGmQWIEhY6uRrait&__tn__=%2CO%2CP-R","2024-01-18","1","2024-05-04 13:01:54.817964","Spoleto, Presente!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/419908699_389755253552392_294758392662294099_n.jpg?stp=dst-jpg_s960x960&_nc_cat=107&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tKvAg2eKIp0Q7kNvgHOc5h5&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfAtPQUKN4YPLWfOjtOTrt_KX09zd4nWda00k8Ov6kUCVA&oe=663BE477","","1K","97 comments","108 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid017aNbnmqpJLmHVbcEyZ63Dbq1f7NhVqZYdUFnTdjS6ANZMZEb7i7Z8eJ7hiFm9SHl&id=100075537623150&__cft__[0]=AZVElT3MW3lNU93_1A_tpDPnnFH_gRf2DQitftvxWxt6ivJgD-rp84-5NbY0H7covSCgh3yKmsT0j8R_WI2oGEaq3wzXXcBZBHy_SSLdOpa_YFzbNk9ZI1q1-xGjhstDcPH7wqu-dci0jororNm6irG8vcWwzIQHsuBGBuKsKS88Zi_HoefDzpTPxjH5uqKW4gDU4AvSihnXGhBvig3yUUrz&__tn__=%2CO%2CP-R","2024-01-18","2","2024-05-04 13:04:26.423600","I grilli le cavallette la carne sintetica e tutte le altre porcherie Se le mangino  loro!!!","","","blob:https://www.facebook.com/989cd93c-6b8e-47d1-82a4-65a5a77510a5","1.6K","215 comments","1K shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid06K74XMbb3TPMPj7WKiSWf2PT1WicrUsR6xxQqNLVeJXGf6S52LWiKS9CwqfJT9gXl&id=100075537623150&__cft__[0]=AZUZ_DxlQLRydGx361Cw77x6XXI9Rs9UHL74bz-umTKMJlVlS27_uN3gnnx-AyvIWThfVjsUUJjxEyh4xl60HbA_wKd6VRXt5KABIaK2n9Xy0AVDd6b7UamX86mR6vJUbfAWeJWtU6dQLTNTeag6QhrbG44HwrK15L5C7BmsgNZs6GOLQAJfRDxyvc-XMQDRraa5EyGHk_rEs6Ui1SaWEGch&__tn__=%2CO%2CP-R","2024-01-18","3","2024-05-04 13:07:29.077278","","Grandissima puntata di FUORI DAL CORO di Giordano in appoggio alla nostra mobilitazione nazionaleW gli Agricoltori Italiani","","","1.7K","240 comments","158 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0hCfCWb5eoTdcFAoRVXg1n9A5YGrJzjf2aJXPzyiF7yz9ohL1yvm2Zsh5W434jN5tl&id=100075537623150&__cft__[0]=AZXQ_eiF5PiMWXtUs9Ys8XWcIYiLPz5DTf_hBP4bA3wO1FvlTZ_5nPu5_Ma4Rp1l-A7r49JePcSaT1O0bHCuc4s-BEaV7GE43-nRniolm3GTeCBHbAafUdtVUGCSqSEKUfXq5AR-uFNWIdg-Hx_BNF_fLnDJfJQoCz97uf0JBK2bu6pM4Gz3s1cQ6truogymwpevQgfxpBrKd-SwT7ST4zpg&__tn__=%2CO%2CP-R","2024-01-18","4","2024-05-04 13:11:14.668908","BALNEARI PRESENTI!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420086238_389540463573871_8312275240894936137_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TRxZ2qINjaQQ7kNvgEQnetf&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDNZetozgUUQgdMcEMRIJof4z1V8Weso1xdF74Pf6wxRw&oe=663C038F","","665","151 comments","348 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid025da2UmV1YTU5SShpxAdMKAZd68g1Zu8ENVTaY7g9QEwn85x1TixDUn2v7WJAhT1cl&id=100075537623150&__cft__[0]=AZXxI2Oa_4l99OTyGfBU3EDx6dqP4w-JP8eRyWoqVQMRT4jBdryuQJIQTUjw05ab4w7-GzKCuJJlmt20gZMjx-k05suWeFuQV0riDhWWxoBeSK4d93EXi8thXYnPwmLmrhUTB7dWReBSx9CEh0ndX6TVrc_yF4aeDOrtlt9pS0piaymowzyscaHkySqZoJxcXOb1pvXDaTt-T_FQx71uz73F&__tn__=%2CO%2CP-R","2024-01-17","1","2024-05-04 13:15:26.239337","Sicilia... Presente!!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420095932_389310280263556_3097131026743947823_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Oj7a758tmYwQ7kNvgGVRXW9&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfA22JyqCDplkSOPndP7DB41oHCJlPwE0oS1bveBbvCAQQ&oe=663BD48C","","1K","87 comments","122 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02WrDnP6ebCEq4DyzZEkqvT3CEMyuwVCay2RDTcbmiyjQAiJEbUAZtA6jLXVG2iMxxl&id=100075537623150&__cft__[0]=AZVsTxsEr1yowmi6kQbnFUH61oBPzmqT2BrHDsBM4SB8iRnIele_-8uNv6ca0okdOSHSu4uWDt-wz1A_0ubVUxCTvEEelEOBOyC80yboij6sAJI9QlNDRoBUVU0XqAzxqIvBE1pX-UneL2oZztcI63AHgO729m4DV1aiUegtFwr-01sxpkwDvNxWue8KT1pN89tlnnnR5q5Kx4x7GdI-xxAx&__tn__=%2CO%2CP-R","2024-01-17","2","2024-05-04 13:16:31.687338","","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420094364_389268833601034_4626841229955888406_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hE0PfWibR_gQ7kNvgEwgAw1&_nc_oc=Adg9U3WOCHuxseez8HMP5mChasVjtxDxHshRSo-d9ShdXB4hSUajVof4FVO3i5tS5vc&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfCF4GczjYN8G05oRWLK6TDMetoBccayVTLW3LFPVpDaiA&oe=663BFAA0","","653","74 comments","466 shares"
"https://www.facebook.com/100075537623150/videos/257632307218124/?__cft__[0]=AZW6Mpo6IUVQ-2ff-k5m_-sX7xRjTdNV0Y20eemSOKqdf6XiTA1obfWW6NXYL3RWzoQ2o8IIg7zGvu9KWq6PflUJQTOAizdRtC13jew6TU4uFfudG-jICcVYOLdXahlJxNmnjsmxyhmua9_-IyUAHI2jt7daJ210FTU06AlYFMGENOr-PQ7dsLxP3xCx6SS3eCBsk_LJD7PhTdclgfpavHfc&__tn__=%2CO%2CP-R","2024-01-17","3","2024-05-04 13:17:48.040238","Grande fermento in tutta Italia per il 22 gennaio...","","","blob:https://www.facebook.com/69628b4c-13c7-4800-be53-049f278267bb","1.6K","748 comments","887 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid0xhttXMZvzrrnnDM2wALALKJ8u7bXsqpJYu9b7uCcLunNi6WHkNYdnVD5R1Pm1geRl&id=100075537623150&__cft__[0]=AZW41h8hjAM0Cn93cLzpliIgHcsK5PcMn1n8pIHJM6FpWxDRs2gX-CIF5o_5AyOLS3WscQ3H52kb_hbi1cosdVtGkIdRPL-cWWiryGmylrnOyQkyyBW-3kKWDI-W9jPG_j06gWB_FjFcn8fX2g0XW2MfrobLwUqmzg-JoxmnBLLzGHlOje-2vXJkJqzSKsiw3yVvadJK1QCSmzxDPzCF_UAz&__tn__=%2CO%2CP-R","2024-01-17","4","2024-05-04 13:25:46.844740","","Se a noi Agricoltori, porteranno via la nostra TERRA.. A voi consumatori, porteranno via il vostro cibo!! UNITEVI A NOI!!","","","1.2K","67 comments","378 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02CevYLieNMo156Vi9qMydozUxsBBNaBAoPKy3nC8jh2FiXK3i5AknecAEUJPvB4LUl&id=100075537623150&__cft__[0]=AZXXV2sCOZmOGTeR0Vg61MR7AgT-zWhje13qM8X9dgSHEieN21IAg-8J1eBX53Fo4YM6c4NiOPTfRqQyM5_6TwwjM0uOM0Misy5yLAPnSvV0wc_pJK_UHVsgeCCFEEsUQXvho6Mm8F2zzT6r4ojQU2QBJ9JSMgAJiibYdy3ISLZhqx6vryZ01fwHndEi8CfWQGG9VO8KnbMUVaEYvFkadwyQ&__tn__=%2CO%2CP-R","2024-01-17","5","2024-05-04 13:26:56.424593","CONFERMATO IL PRIMO PRESIDIO A LATINA... Dalle ore 07:00 di lunedì 22 gennaio 2024 il C.R.A. con tutti gli agricoltori e non solo, daranno inizio ad una MOBILITAZIONE NAZIONALE ad oltranza contro le criminali politiche europee e nazionali. Il presidio di Latina verrà posizionato a ridosso della rotatoria sulla strada Pontina SS 148 angolo strada Maremmana (zona industriale di Sabaudia). La difesa della nostra Nazione e dei nostri figli è un dovere di tutti. Questa è un'oppor… See more","","","","406","52 comments","121 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid02oLFFTFbg9CuCgfNRbJqcoAkXJ45ZhviPT5CZynSSwFQWTBMGVZJcjEi9PVbnPP9bl&id=100075537623150&__cft__[0]=AZXc2EgLlbghOQ_HXUp_OPQNlUpYFtjLlBZEadCnB2Wsgoozu3XJIVB1D3qJErWdh36gEUd6uTlrgfn2dlh7JdYoDU_sg2tzC9IEFrTUksjmEJpYqfXU8FrknYGudeyFIQsaMPKVNxyXcCCPnjFr5G0rK79ErQlFnmtR3GFW6JqZxecu06_iM0_dLEpM9iTFYgBEzxHtEElZ5mSC6ivQPys2&__tn__=%2CO%2CP-R","2024-01-17","6","2024-05-04 13:28:26.894371","ATTENZIONE.. IL 18 GENNAIO ALLE ORE 11,30 PRESSO IL RISTORANTE  ZENGONI  DI SPOLETO Località Napoletto ss. Via Flaminia km 123RIUNIONE PER ORGANIZZARE LA SCESA IN CAMPO DEL 22 GENNAIO, NOI CI SIAMO!!","","","","609","40 comments","101 shares"
"https://www.facebook.com/permalink.php?story_fbid=pfbid033dNR99BkATD9gd1cdVPRrysqCbv6WQKqVMqeWMvVFrfCQ5CThroorqT2ZQCkFe1tl&id=100075537623150&__cft__[0]=AZWR3rt1KAQ7khRc3zKvMr3zhBOpZXC6OhWZ3rJp9hWV2H8U2EsCU4aDwGwNmjkkioR0YKyoc_5WUGaQF9v48LDJEAOYYCCNpTWIaaMY2TeaEH5M01P4rcv7Uk-Q1_l-B9ImbCGZDwloV1aYS5aH5AzIAAGv70FlFJQRTLvmtgst6ub5GqBAET_1qBNq7x7Ldzt0SC-qjvIw127VvtLrO_8c&__tn__=%2CO%2CP-R","2024-01-17","7","2024-05-04 13:29:00.092062","DIFENDI INSIEME A NOI LA NOSTRA AGRICOLTURA!","","https://scontent.fmxp5-1.fna.fbcdn.net/v/t39.30808-6/420087045_389038530290731_5023399706382864991_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&_nc_cb=99be929b-ddd1f5c1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6jJ470HCXGoQ7kNvgGsKTe8&_nc_ht=scontent.fmxp5-1.fna&oh=00_AfDzqcTc_XHhwBgJdNdVEosRhw-5QZgjwdLvUht_Hy5UUQ&oe=663BDEAF","","29K","1.3K comments","5.7K shares"
