Year,Member State,Region,Economic Size,Arable land (ha),Economic size N,Total Utilised Agricultural Area (ha)
2019,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,1.98,17.3,6.18
2019,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,4.98,35.3,11.65
2019,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,3.79,67.5,13.98
2019,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,4.78,154.9,37.85
2019,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,11.65,15.8,13.48
2019,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.58,36.9,23.52
2019,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,28.71,73.5,39.26
2019,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,41.52,242.7,51.59
2019,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,63.94,1029.9,72.31
2019,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,5.28,16.6,7.69
2019,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.35,36.2,12.81
2019,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,12.02,70.8,20.03
2019,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,20.56,200.2,40.21
2019,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,63.73,1336.7,95.86
2019,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,5.13,16.0,10.75
2019,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,10.65,36.0,19.5
2019,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,14.73,71.0,32.48
2019,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,22.28,193.0,53.98
2019,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,16.67,17.8,20.43
2019,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,20.47,38.2,29.93
2019,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,30.36,72.10000000000001,49.7
2019,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,47.21,208.8,85.52
2019,(IT) Italy,(312) Basilicata,(6) >= 500 000 EUR,97.03,946.6,175.66
2019,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,6.56,16.6,17.17
2019,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,10.93,36.5,35.62
2019,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,15.41,75.2,46.9
2019,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,31.56,174.0,90.65
2019,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,84.11,891.2,107.62
2019,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.98,17.0,8.32
2019,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.47,36.1,15.15
2019,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,13.59,71.60000000000001,24.56
2019,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,25.06,182.7,44.79
2019,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,67.47,836.1,102.52
2020,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.22,17.3,13.86
2020,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.46,37.7,33.31
2020,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.1,72.60000000000001,86.56
2020,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,5.56,142.5,181.46
2020,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,6.44,17.4,9.18
2020,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,8.84,36.5,14.46
2020,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,16.68,69.9,25.09
2020,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,39.73,207.8,62.27
2020,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,99.59,1744.5,122.53
2020,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.36,17.3,2.56
2020,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.85,37.5,4.13
2020,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.86,72.0,9.11
2020,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,1.86,155.3,26.25
2020,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,5.58,17.2,7.52
2020,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.93,35.8,10.09
2020,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.29,75.2,14.77
2020,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,21.73,224.9,30.39
2020,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,69.12,1987.8,89.94
2020,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.0,17.2,8.05
2020,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.04,39.3,8.870000000000001
2020,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.67,71.7,12.87
2020,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.38,158.6,18.39
2020,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,8.48,16.6,9.27
2020,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,12.91,36.5,14.19
2020,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,21.05,72.60000000000001,22.82
2020,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,46.05,236.0,50.72
2020,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,86.0,1566.7,87.17
2020,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.7,17.0,9.03
2020,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.49,37.7,13.82
2020,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.77,72.9,21.43
2020,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,32.36,214.0,40.94
2020,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,109.51,1404.0,125.53
2020,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,9.51,16.1,12.49
2020,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,15.73,36.0,20.02
2020,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,22.9,74.3,29.01
2020,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,38.33,185.0,47.35
2020,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,68.72,920.2,88.91
2020,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.74,16.9,8.92
2020,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,13.77,36.8,15.57
2020,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,15.44,71.3,19.71
2020,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,31.17,196.2,40.5
2020,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,64.69,1042.9,79.15
2020,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.63,16.6,3.93
2020,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,0.91,35.8,5.45
2020,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.22,73.5,6.93
2020,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,1.58,175.5,6.81
2020,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.34,16.8,11.85
2020,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,22.18,36.6,27.86
2020,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,29.47,72.0,42.85
2020,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,53.49,206.6,62.98
2020,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,75.95,1450.7,91.9
2020,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,6.39,17.9,10.4
2020,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.05,36.4,14.18
2020,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,14.69,72.3,23.43
2020,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,30.68,209.8,45.5
2020,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,78.56,1019.9,97.9
2020,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,13.34,17.6,14.45
2020,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,18.09,36.9,20.02
2020,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,31.86,72.10000000000001,34.81
2020,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,65.31,189.3,72.74
2020,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,68.69,920.6,92.11
2020,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,5.350000000000001,16.6,8.74
2020,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,8.3,35.6,14.78
2020,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,9.43,71.2,21.18
2020,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,12.52,215.2,26.24
2020,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,54.11,1157.2,65.03
2020,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.59,17.5,6.66
2020,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,4.16,35.1,10.75
2020,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,4.11,68.10000000000001,19.46
2020,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,5.54,165.1,33.58
2020,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,12.07,15.2,13.44
2020,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,18.93,34.8,24.25
2020,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,24.76,72.0,36.62
2020,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,38.72,232.9,48.89
2020,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,53.14,1016.4,63.33
2020,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,6.18,16.7,9.18
2020,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,7.27,36.9,13.41
2020,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,11.19,70.0,20.15
2020,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,20.05,215.3,42.14
2020,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,94.97,1247.1,104.87
2020,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.86,16.3,10.6
2020,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,9.59,36.0,19.73
2020,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,14.66,73.4,31.81
2020,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,23.59,180.4,55.55
2020,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,18.48,688.6,89.10000000000001
2020,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,12.22,17.5,16.19
2020,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,21.16,37.2,30.79
2020,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,26.8,69.10000000000001,43.89
2020,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,48.03,202.6,84.65
2020,(IT) Italy,(312) Basilicata,(6) >= 500 000 EUR,73.38,865.9000000000001,126.39
2020,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,7.79,18.1,18.93
2020,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,12.56,37.5,36.31
2020,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,15.41,76.9,50.07
2020,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,32.7,171.7,85.85000000000001
2020,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.03,17.3,8.44
2020,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.27,36.8,15.21
2020,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,12.93,71.60000000000001,24.59
2020,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,27.73,185.5,45.99
2020,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,60.17,790.7,91.01
2021,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.28,16.7,10.66
2021,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.53,37.7,30.74
2021,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.16,71.9,80.18
2021,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.42,152.3,196.73
2021,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,6.55,17.5,8.6
2021,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,9.26,36.5,15.69
2021,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,17.32,71.8,23.35
2021,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,36.81,196.5,59.16
2021,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,88.5,1552.5,115.66
2021,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.78,15.0,2.32
2021,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.87,37.8,4.04
2021,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.38,71.7,7.11
2021,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,1.95,148.4,26.46
2021,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,5.7,16.9,7.05
2021,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.88,35.5,10.41
2021,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.86,73.9,15.32
2021,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,21.66,235.6,31.0
2021,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,56.17,1797.0,75.59
2021,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.0,18.3,8.59
2021,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.13,39.0,10.08
2021,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.53,71.10000000000001,12.11
2021,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.77,151.9,17.84
2021,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,8.96,16.0,9.450000000000001
2021,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,12.25,35.3,13.97
2021,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,21.99,72.60000000000001,23.72
2021,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,46.13,239.7,51.99
2021,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,81.18,1631.8,83.21000000000001
2021,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.34,16.3,8.78
2021,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.07,37.2,13.45
2021,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.89,71.8,21.6
2021,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,32.14,216.6,41.31
2021,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,114.49,1405.7,128.12
2021,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,9.11,15.9,12.23
2021,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,15.6,36.0,19.9
2021,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,21.43,74.2,27.26
2021,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,39.61,182.9,47.78
2021,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,85.68,887.7,108.82
2021,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.74,16.5,8.77
2021,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,12.87,37.1,14.8
2021,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,15.99,70.10000000000001,20.49
2021,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,33.52,216.9,45.19
2021,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,40.82,1346.6,60.31
2021,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.61,16.5,3.83
2021,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,0.82,36.4,5.3
2021,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.32,71.9,5.88
2021,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,1.94,174.0,7.93
2021,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,9.49,16.2,12.35
2021,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,17.83,35.0,24.59
2021,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,30.59,68.8,42.13
2021,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,54.33,214.7,64.03
2021,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,75.82000000000001,1985.5,89.91
2021,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,6.1,17.2,10.49
2021,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,10.02,36.0,16.52
2021,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,15.34,72.60000000000001,26.01
2021,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,31.07,208.7,45.64
2021,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,115.32,1392.5,135.23
2021,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,12.07,17.0,13.19
2021,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,18.39,36.0,20.79
2021,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,31.14,71.8,34.1
2021,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,61.56,183.3,71.0
2021,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,89.05,1638.3,112.49
2021,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,5.68,16.6,8.98
2021,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,9.700000000000001,35.0,15.42
2021,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,9.14,74.7,21.42
2021,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,15.96,215.3,31.06
2021,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,42.54,1039.9,54.03
2021,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.9,17.4,6.98
2021,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,3.95,36.2,12.1
2021,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,2.67,71.4,15.72
2021,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,7.3,164.8,33.98
2021,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,11.28,15.6,12.79
2021,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,17.77,36.1,22.51
2021,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,28.98,73.9,41.17
2021,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,38.1,222.7,48.07
2021,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,63.08,960.4000000000001,73.02
2021,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,6.09,17.1,9.0
2021,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.95,36.9,13.73
2021,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,10.53,71.3,20.02
2021,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,21.28,207.8,42.95
2021,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,52.77,1138.0,59.77
2021,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.73,16.1,10.82
2021,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,10.94,35.9,21.68
2021,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,14.91,74.10000000000001,33.31
2021,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,24.22,169.0,60.59
2021,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,13.2,17.5,17.07
2021,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,21.68,37.0,32.19
2021,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,27.45,71.3,43.63
2021,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,42.86,217.8,86.08
2021,(IT) Italy,(312) Basilicata,(6) >= 500 000 EUR,89.81,866.2,155.07
2021,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,11.31,16.5,21.85
2021,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,11.28,36.5,36.54
2021,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,16.35,73.8,56.84
2021,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,35.34,180.9,95.16
2021,(IT) Italy,(330) Sardegna,(6) >= 500 000 EUR,105.48,820.7,151.86
2021,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,4.600000000000001,17.3,8.01
2021,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,8.63,36.3,15.04
2021,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,13.44,73.5,24.36
2021,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,26.46,194.8,45.26
2021,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,78.28,688.6,134.31
2022,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.28,16.0,5.67
2022,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.2,39.2,26.8
2022,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.21,71.8,81.83
2022,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.41,145.7,194.64
2022,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,6.13,17.8,8.790000000000001
2022,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,9.86,36.1,15.43
2022,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,17.78,72.0,26.65
2022,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,39.67,213.1,61.83
2022,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,88.44,1674.6,121.1
2022,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.81,17.2,2.28
2022,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.8300000000000002,38.2,4.24
2022,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.49,72.2,7.38
2022,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,1.72,145.1,29.47
2022,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,5.45,16.8,7.1
2022,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.74,35.4,10.08
2022,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,10.41,73.8,14.91
2022,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,22.91,234.6,31.64
2022,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,58.52,1879.8,77.18
2022,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.0,20.5,8.22
2022,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.09,39.40000000000001,10.2
2022,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.44,72.4,11.96
2022,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,1.62,142.7,17.73
2022,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,8.370000000000001,15.6,9.39
2022,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,14.65,36.6,15.85
2022,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,22.36,75.9,26.93
2022,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,44.05,226.2,48.73
2022,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,89.17,1682.1,92.57000000000001
2022,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.21,16.1,8.55
2022,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,10.48,37.1,13.31
2022,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,17.36,72.5,21.25
2022,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,32.15,211.0,40.33
2022,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,107.66,1289.2,119.15
2022,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,8.58,15.8,11.82
2022,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,14.55,34.9,18.95
2022,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,20.41,71.2,25.71
2022,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,44.99,189.1,53.08
2022,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,89.21000000000001,841.2,115.65
2022,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.71,16.2,8.9
2022,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,12.82,36.8,15.1
2022,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,14.84,68.3,20.82
2022,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,33.4,205.3,44.77
2022,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,37.3,1294.0,62.75
2022,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.72,16.3,4.15
2022,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,0.8300000000000002,37.0,5.01
2022,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.35,71.9,6.12
2022,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,2.42,184.7,8.65
